budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,usaf,6.24,constant,O.M.,1996,43011000000
outlays,usaf,6.24,constant,Procurement,1996,28157000000
outlays,usaf,6.24,constant,RDT.E,1996,20168000000
outlays,usaf,6.24,constant,MILCON,1996,2000000000
outlays,usaf,6.24,constant,family.housing,1996,1712000000
outlays,usaf,6.24,constant,revolving.and.management,1996,0
outlays,usaf,6.24,constant,trust.receipts.and.other,1996,-352000000
outlays,usaf,6.24,current,MILPERS,1997,19151000000
outlays,usaf,6.24,current,O.M.,1997,23576000000
outlays,usaf,6.24,current,Procurement,1997,17911000000
outlays,usaf,6.24,current,RDT.E,1997,14040000000
outlays,usaf,6.24,current,MILCON,1997,1425000000
outlays,usaf,6.24,current,family.housing,1997,1156000000
outlays,usaf,6.24,current,revolving.and.management,1997,-184000000
outlays,usaf,6.24,current,trust.receipts.and.other,1997,-453000000
outlays,usaf,6.24,constant,MILPERS,1997,37471000000
outlays,usaf,6.24,constant,O.M.,1997,41970000000
outlays,usaf,6.24,constant,Procurement,1997,26829000000
outlays,usaf,6.24,constant,RDT.E,1997,21267000000
outlays,usaf,6.24,constant,MILCON,1997,2134000000
outlays,usaf,6.24,constant,family.housing,1997,1760000000
outlays,usaf,6.24,constant,revolving.and.management,1997,-276000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1997,-679000000
outlays,usaf,6.24,current,MILPERS,1998,19051000000
outlays,usaf,6.24,current,O.M.,1998,24168000000
outlays,usaf,6.24,current,Procurement,1998,18052000000
outlays,usaf,6.24,current,RDT.E,1998,14499000000
outlays,usaf,6.24,current,MILCON,1998,1737000000
outlays,usaf,6.24,current,family.housing,1998,1054000000
outlays,usaf,6.24,current,revolving.and.management,1998,-245000000
outlays,usaf,6.24,current,trust.receipts.and.other,1998,-409000000
outlays,usaf,6.24,constant,MILPERS,1998,35597000000
outlays,usaf,6.24,constant,O.M.,1998,41590000000
outlays,usaf,6.24,constant,Procurement,1998,26853000000
outlays,usaf,6.24,constant,RDT.E,1998,21763000000
outlays,usaf,6.24,constant,MILCON,1998,2584000000
outlays,usaf,6.24,constant,family.housing,1998,1592000000
outlays,usaf,6.24,constant,revolving.and.management,1998,-365000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1998,-609000000
outlays,usaf,6.24,current,MILPERS,1999,19124000000
outlays,usaf,6.24,current,O.M.,1999,25451000000
outlays,usaf,6.24,current,Procurement,1999,18385000000
outlays,usaf,6.24,current,RDT.E,1999,14171000000
outlays,usaf,6.24,current,MILCON,1999,965000000
outlays,usaf,6.24,current,family.housing,1999,1029000000
outlays,usaf,6.24,current,revolving.and.management,1999,280000000
outlays,usaf,6.24,current,trust.receipts.and.other,1999,-247000000
outlays,usaf,6.24,constant,MILPERS,1999,34713000000
outlays,usaf,6.24,constant,O.M.,1999,43055000000
outlays,usaf,6.24,constant,Procurement,1999,27131000000
outlays,usaf,6.24,constant,RDT.E,1999,21053000000
outlays,usaf,6.24,constant,MILCON,1999,1424000000
outlays,usaf,6.24,constant,family.housing,1999,1538000000
outlays,usaf,6.24,constant,revolving.and.management,1999,413000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1999,-364000000
outlays,usaf,6.24,current,MILPERS,2000,20789000000
outlays,usaf,6.24,current,O.M.,2000,27042000000
outlays,usaf,6.24,current,Procurement,2000,18758000000
outlays,usaf,6.24,current,RDT.E,2000,13840000000
outlays,usaf,6.24,current,MILCON,2000,894000000
outlays,usaf,6.24,current,family.housing,2000,1000000000
outlays,usaf,6.24,current,revolving.and.management,2000,223000000
outlays,usaf,6.24,current,trust.receipts.and.other,2000,-454000000
outlays,usaf,6.24,constant,MILPERS,2000,35663000000
outlays,usaf,6.24,constant,O.M.,2000,44840000000
outlays,usaf,6.24,constant,Procurement,2000,27299000000
outlays,usaf,6.24,constant,RDT.E,2000,20261000000
outlays,usaf,6.24,constant,MILCON,2000,1302000000
outlays,usaf,6.24,constant,family.housing,2000,1477000000
outlays,usaf,6.24,constant,revolving.and.management,2000,325000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2000,-661000000
outlays,usaf,6.24,current,MILPERS,2001,19908000000
outlays,usaf,6.24,current,O.M.,2001,29325000000
outlays,usaf,6.24,current,Procurement,2001,19235000000
outlays,usaf,6.24,current,RDT.E,2001,14276000000
outlays,usaf,6.24,current,MILCON,2001,1412000000
outlays,usaf,6.24,current,family.housing,2001,1096000000
outlays,usaf,6.24,current,revolving.and.management,2001,-327000000
outlays,usaf,6.24,current,trust.receipts.and.other,2001,-98000000
outlays,usaf,6.24,constant,MILPERS,2001,33381000000
outlays,usaf,6.24,constant,O.M.,2001,45818000000
outlays,usaf,6.24,constant,Procurement,2001,27471000000
outlays,usaf,6.24,constant,RDT.E,2001,20466000000
outlays,usaf,6.24,constant,MILCON,2001,2016000000
outlays,usaf,6.24,constant,family.housing,2001,1579000000
outlays,usaf,6.24,constant,revolving.and.management,2001,-467000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2001,-141000000
outlays,usaf,6.24,current,MILPERS,2002,24146000000
outlays,usaf,6.24,current,O.M.,2002,31016000000
outlays,usaf,6.24,current,Procurement,2002,24103000000
outlays,usaf,6.24,current,RDT.E,2002,14228000000
outlays,usaf,6.24,current,MILCON,2002,1420000000
outlays,usaf,6.24,current,family.housing,2002,1079000000
outlays,usaf,6.24,current,revolving.and.management,2002,-317000000
outlays,usaf,6.24,current,trust.receipts.and.other,2002,-113000000
outlays,usaf,6.24,constant,MILPERS,2002,37952000000
outlays,usaf,6.24,constant,O.M.,2002,47923000000
outlays,usaf,6.24,constant,Procurement,2002,34151000000
outlays,usaf,6.24,constant,RDT.E,2002,20211000000
outlays,usaf,6.24,constant,MILCON,2002,2012000000
outlays,usaf,6.24,constant,family.housing,2002,1552000000
outlays,usaf,6.24,constant,revolving.and.management,2002,-450000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2002,-160000000
outlays,usaf,6.24,current,MILPERS,2003,28440000000
outlays,usaf,6.24,current,O.M.,2003,37251000000
outlays,usaf,6.24,current,Procurement,2003,27259000000
outlays,usaf,6.24,current,RDT.E,2003,17271000000
outlays,usaf,6.24,current,MILCON,2003,1624000000
outlays,usaf,6.24,current,family.housing,2003,1146000000
outlays,usaf,6.24,current,revolving.and.management,2003,-1293000000
outlays,usaf,6.24,current,trust.receipts.and.other,2003,-139000000
outlays,usaf,6.24,constant,MILPERS,2003,43378000000
outlays,usaf,6.24,constant,O.M.,2003,57084000000
outlays,usaf,6.24,constant,Procurement,2003,38240000000
outlays,usaf,6.24,constant,RDT.E,2003,24259000000
outlays,usaf,6.24,constant,MILCON,2003,2278000000
outlays,usaf,6.24,constant,family.housing,2003,1640000000
outlays,usaf,6.24,constant,revolving.and.management,2003,-1814000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2003,-195000000
outlays,usaf,6.24,current,MILPERS,2004,29605000000
outlays,usaf,6.24,current,O.M.,2004,40565000000
outlays,usaf,6.24,current,Procurement,2004,31030000000
outlays,usaf,6.24,current,RDT.E,2004,19529000000
outlays,usaf,6.24,current,MILCON,2004,1654000000
outlays,usaf,6.24,current,family.housing,2004,1283000000
outlays,usaf,6.24,current,revolving.and.management,2004,-1389000000
outlays,usaf,6.24,current,trust.receipts.and.other,2004,-115000000
outlays,usaf,6.24,constant,MILPERS,2004,43963000000
outlays,usaf,6.24,constant,O.M.,2004,59530000000
outlays,usaf,6.24,constant,Procurement,2004,42677000000
outlays,usaf,6.24,constant,RDT.E,2004,26867000000
outlays,usaf,6.24,constant,MILCON,2004,2274000000
outlays,usaf,6.24,constant,family.housing,2004,1792000000
outlays,usaf,6.24,constant,revolving.and.management,2004,-1910000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2004,-158000000
outlays,usaf,6.24,current,MILPERS,2005,31353000000
outlays,usaf,6.24,current,O.M.,2005,41563000000
outlays,usaf,6.24,current,Procurement,2005,32164000000
outlays,usaf,6.24,current,RDT.E,2005,20640000000
outlays,usaf,6.24,current,MILCON,2005,1675000000
outlays,usaf,6.24,current,family.housing,2005,1271000000
outlays,usaf,6.24,current,revolving.and.management,2005,-376000000
outlays,usaf,6.24,current,trust.receipts.and.other,2005,-352000000
outlays,usaf,6.24,constant,MILPERS,2005,45035000000
outlays,usaf,6.24,constant,O.M.,2005,56627000000
outlays,usaf,6.24,constant,Procurement,2005,43031000000
outlays,usaf,6.24,constant,RDT.E,2005,27603000000
outlays,usaf,6.24,constant,MILCON,2005,2241000000
outlays,usaf,6.24,constant,family.housing,2005,1706000000
outlays,usaf,6.24,constant,revolving.and.management,2005,-503000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2005,-471000000
outlays,usaf,6.24,current,MILPERS,2006,31242000000
outlays,usaf,6.24,current,O.M.,2006,44617000000
outlays,usaf,6.24,current,Procurement,2006,33481000000
outlays,usaf,6.24,current,RDT.E,2006,20870000000
outlays,usaf,6.24,current,MILCON,2006,1581000000
outlays,usaf,6.24,current,family.housing,2006,1232000000
outlays,usaf,6.24,current,revolving.and.management,2006,-137000000
outlays,usaf,6.24,current,trust.receipts.and.other,2006,-180000000
outlays,usaf,6.24,constant,MILPERS,2006,43342000000
outlays,usaf,6.24,constant,O.M.,2006,57998000000
outlays,usaf,6.24,constant,Procurement,2006,43446000000
outlays,usaf,6.24,constant,RDT.E,2006,27066000000
outlays,usaf,6.24,constant,MILCON,2006,2051000000
outlays,usaf,6.24,constant,family.housing,2006,1601000000
outlays,usaf,6.24,constant,revolving.and.management,2006,-178000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2006,-234000000
outlays,usaf,6.24,current,MILPERS,2007,30757000000
outlays,usaf,6.24,current,O.M.,2007,45414000000
outlays,usaf,6.24,current,Procurement,2007,33659000000
outlays,usaf,6.24,current,RDT.E,2007,22919000000
outlays,usaf,6.24,current,MILCON,2007,1713000000
outlays,usaf,6.24,current,family.housing,2007,1284000000
outlays,usaf,6.24,current,revolving.and.management,2007,-400000000
outlays,usaf,6.24,current,trust.receipts.and.other,2007,-83000000
outlays,usaf,6.24,constant,MILPERS,2007,41759000000
outlays,usaf,6.24,constant,O.M.,2007,57690000000
outlays,usaf,6.24,constant,Procurement,2007,42529000000
outlays,usaf,6.24,constant,RDT.E,2007,28944000000
outlays,usaf,6.24,constant,MILCON,2007,2164000000
outlays,usaf,6.24,constant,family.housing,2007,1626000000
outlays,usaf,6.24,constant,revolving.and.management,2007,-506000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2007,-105000000
outlays,usaf,6.24,current,MILPERS,2008,32090000000
outlays,usaf,6.24,current,O.M.,2008,49223000000
outlays,usaf,6.24,current,Procurement,2008,34822000000
outlays,usaf,6.24,current,RDT.E,2008,24666000000
outlays,usaf,6.24,current,MILCON,2008,2001000000
outlays,usaf,6.24,current,family.housing,2008,1406000000
outlays,usaf,6.24,current,revolving.and.management,2008,869000000
outlays,usaf,6.24,current,trust.receipts.and.other,2008,-94000000
outlays,usaf,6.24,constant,MILPERS,2008,42027000000
outlays,usaf,6.24,constant,O.M.,2008,59206000000
outlays,usaf,6.24,constant,Procurement,2008,42967000000
outlays,usaf,6.24,constant,RDT.E,2008,30402000000
outlays,usaf,6.24,constant,MILCON,2008,2470000000
outlays,usaf,6.24,constant,family.housing,2008,1725000000
outlays,usaf,6.24,constant,revolving.and.management,2008,1072000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2008,-116000000
outlays,usaf,6.24,current,MILPERS,2009,33108000000
outlays,usaf,6.24,current,O.M.,2009,51112000000
outlays,usaf,6.24,current,Procurement,2009,37564000000
outlays,usaf,6.24,current,RDT.E,2009,26105000000
outlays,usaf,6.24,current,MILCON,2009,3442000000
outlays,usaf,6.24,current,family.housing,2009,1248000000
outlays,usaf,6.24,current,revolving.and.management,2009,-200000000
outlays,usaf,6.24,current,trust.receipts.and.other,2009,-72000000
outlays,usaf,6.24,constant,MILPERS,2009,41952000000
outlays,usaf,6.24,constant,O.M.,2009,62456000000
outlays,usaf,6.24,constant,Procurement,2009,45666000000
outlays,usaf,6.24,constant,RDT.E,2009,31699000000
outlays,usaf,6.24,constant,MILCON,2009,4185000000
outlays,usaf,6.24,constant,family.housing,2009,1517000000
outlays,usaf,6.24,constant,revolving.and.management,2009,-243000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2009,-88000000
outlays,usaf,6.24,current,MILPERS,2010,35349000000
outlays,usaf,6.24,current,O.M.,2010,54867000000
outlays,usaf,6.24,current,Procurement,2010,38371000000
outlays,usaf,6.24,current,RDT.E,2010,26215000000
outlays,usaf,6.24,current,MILCON,2010,2775000000
outlays,usaf,6.24,current,family.housing,2010,1108000000
outlays,usaf,6.24,current,revolving.and.management,2010,1054000000
outlays,usaf,6.24,current,trust.receipts.and.other,2010,-233000000
outlays,usaf,6.24,constant,MILPERS,2010,43282000000
outlays,usaf,6.24,constant,O.M.,2010,65034000000
outlays,usaf,6.24,constant,Procurement,2010,46276000000
outlays,usaf,6.24,constant,RDT.E,2010,31566000000
outlays,usaf,6.24,constant,MILCON,2010,3346000000
outlays,usaf,6.24,constant,family.housing,2010,1335000000
outlays,usaf,6.24,constant,revolving.and.management,2010,1258000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2010,-281000000
outlays,usaf,6.24,current,MILPERS,2011,36661000000
outlays,usaf,6.24,current,O.M.,2011,58698000000
outlays,usaf,6.24,current,Procurement,2011,38230000000
outlays,usaf,6.24,current,RDT.E,2011,25993000000
outlays,usaf,6.24,current,MILCON,2011,2511000000
outlays,usaf,6.24,current,family.housing,2011,1129000000
outlays,usaf,6.24,current,revolving.and.management,2011,2000000
outlays,usaf,6.24,current,trust.receipts.and.other,2011,-139000000
outlays,usaf,6.24,constant,MILPERS,2011,44453000000
outlays,usaf,6.24,constant,O.M.,2011,67602000000
outlays,usaf,6.24,constant,Procurement,2011,45202000000
outlays,usaf,6.24,constant,RDT.E,2011,30688000000
outlays,usaf,6.24,constant,MILCON,2011,2969000000
outlays,usaf,6.24,constant,family.housing,2011,1326000000
outlays,usaf,6.24,constant,revolving.and.management,2011,3000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2011,-165000000
outlays,usaf,6.24,current,MILPERS,2012,35018000000
outlays,usaf,6.24,current,O.M.,2012,57282000000
outlays,usaf,6.24,current,Procurement,2012,39512000000
outlays,usaf,6.24,current,RDT.E,2012,25031000000
outlays,usaf,6.24,current,MILCON,2012,1779000000
outlays,usaf,6.24,current,family.housing,2012,892000000
outlays,usaf,6.24,current,revolving.and.management,2012,-78000000
outlays,usaf,6.24,current,trust.receipts.and.other,2012,-175000000
outlays,usaf,6.24,constant,MILPERS,2012,41770000000
outlays,usaf,6.24,constant,O.M.,2012,64979000000
outlays,usaf,6.24,constant,Procurement,2012,45892000000
outlays,usaf,6.24,constant,RDT.E,2012,29042000000
outlays,usaf,6.24,constant,MILCON,2012,2066000000
outlays,usaf,6.24,constant,family.housing,2012,1023000000
outlays,usaf,6.24,constant,revolving.and.management,2012,-92000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2012,-203000000
outlays,usaf,6.24,current,MILPERS,2013,35284000000
outlays,usaf,6.24,current,O.M.,2013,52735000000
outlays,usaf,6.24,current,Procurement,2013,37811000000
outlays,usaf,6.24,current,RDT.E,2013,24878000000
outlays,usaf,6.24,current,MILCON,2013,1697000000
outlays,usaf,6.24,current,family.housing,2013,662000000
outlays,usaf,6.24,current,revolving.and.management,2013,-250000000
outlays,usaf,6.24,current,trust.receipts.and.other,2013,-77000000
outlays,usaf,6.24,constant,MILPERS,2013,41294000000
outlays,usaf,6.24,constant,O.M.,2013,57999000000
outlays,usaf,6.24,constant,Procurement,2013,43267000000
outlays,usaf,6.24,constant,RDT.E,2013,28455000000
outlays,usaf,6.24,constant,MILCON,2013,1942000000
outlays,usaf,6.24,constant,family.housing,2013,743000000
outlays,usaf,6.24,constant,revolving.and.management,2013,-286000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2013,-88000000
outlays,usaf,6.24,current,MILPERS,2014,35447000000
outlays,usaf,6.24,current,O.M.,2014,51415000000
outlays,usaf,6.24,current,Procurement,2014,36099000000
outlays,usaf,6.24,current,RDT.E,2014,23318000000
outlays,usaf,6.24,current,MILCON,2014,1284000000
outlays,usaf,6.24,current,family.housing,2014,427000000
outlays,usaf,6.24,current,revolving.and.management,2014,-127000000
outlays,usaf,6.24,current,trust.receipts.and.other,2014,-147000000
outlays,usaf,6.24,constant,MILPERS,2014,40916000000
outlays,usaf,6.24,constant,O.M.,2014,56106000000
outlays,usaf,6.24,constant,Procurement,2014,40698000000
outlays,usaf,6.24,constant,RDT.E,2014,26286000000
outlays,usaf,6.24,constant,MILCON,2014,1448000000
outlays,usaf,6.24,constant,family.housing,2014,470000000
outlays,usaf,6.24,constant,revolving.and.management,2014,-143000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2014,-166000000
outlays,usaf,6.24,current,MILPERS,2015,34161000000
outlays,usaf,6.24,current,O.M.,2015,53946000000
outlays,usaf,6.24,current,Procurement,2015,35828000000
outlays,usaf,6.24,current,RDT.E,2015,22757000000
outlays,usaf,6.24,current,MILCON,2015,1065000000
outlays,usaf,6.24,current,family.housing,2015,365000000
outlays,usaf,6.24,current,revolving.and.management,2015,-1033000000
outlays,usaf,6.24,current,trust.receipts.and.other,2015,80000000
outlays,usaf,6.24,constant,MILPERS,2015,38984000000
outlays,usaf,6.24,constant,O.M.,2015,59384000000
outlays,usaf,6.24,constant,Procurement,2015,39953000000
outlays,usaf,6.24,constant,RDT.E,2015,25378000000
outlays,usaf,6.24,constant,MILCON,2015,1187000000
outlays,usaf,6.24,constant,family.housing,2015,399000000
outlays,usaf,6.24,constant,revolving.and.management,2015,-1152000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2015,89000000
outlays,usaf,6.24,current,MILPERS,2016,35162000000
outlays,usaf,6.24,current,O.M.,2016,53149000000
outlays,usaf,6.24,current,Procurement,2016,38216000000
outlays,usaf,6.24,current,RDT.E,2016,22612000000
outlays,usaf,6.24,current,MILCON,2016,929000000
outlays,usaf,6.24,current,family.housing,2016,319000000
outlays,usaf,6.24,current,revolving.and.management,2016,-247000000
outlays,usaf,6.24,current,trust.receipts.and.other,2016,200000000
outlays,usaf,6.24,constant,MILPERS,2016,39587000000
outlays,usaf,6.24,constant,O.M.,2016,59390000000
outlays,usaf,6.24,constant,Procurement,2016,42110000000
outlays,usaf,6.24,constant,RDT.E,2016,24924000000
outlays,usaf,6.24,constant,MILCON,2016,1024000000
outlays,usaf,6.24,constant,family.housing,2016,354000000
outlays,usaf,6.24,constant,revolving.and.management,2016,-272000000
outlays,usaf,6.24,constant,trust.receipts.and.other,2016,221000000
